Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code
ELEC,CITY OF STCLAIR,331 Clinton,ROTARY PARK #1,St Clair,MI,48079,,888-758-4389,E,,Public,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.8209915,-82.4888916,2018-11-19,41838,2018-11-19 10:08:37 UTC,,,,,,,,,J1772 NEMA520,US,,,,Public,,public,,
ELEC,WALSH COLLEGE T,3838 Livernois Rd,"WALSH OF TROY#1
WALSH OF TROY#2
WALSH OF TROY#3",Troy,MI,48083,,888-758-4389,E,,Public,24 hours daily,,,,,3,3,,,ChargePoint Network,http://www.chargepoint.com/,200-9,42.573886,-83.147041,2018-11-19,41839,2018-11-19 10:08:37 UTC,,,,,,,,,J1772 NEMA520,US,,,,Public,,public,,
ELEC,ENTERGY,N State St,MEDICALCENTER 1;  Located in the transportationshopping area.,Jackson,MS,39216,,888-758-4389,E,,Public,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,32.3287239,-90.1755524,2018-11-19,41846,2018-11-19 10:08:37 UTC,,,,,,,,,J1772 NEMA520,US,,,,Public,,public,,
ELEC,CLT AIRPORT,5601 Wilkinson Blvd,"BUS VALET 01
BUS VALET 02; Buisness Valet 1 lower level
BUS. VALET 01; Complimentary when parking in Business Valet
BUS. VALET 02; Complimentary when Parking in Business Valet
BUS. VALET 03; Business Valet Parking Area. Please see attendant for access. Parking Fees Apply
BUS. VALET 04; Business Valet Parking Area. Please see Attendant for Access. Parking Fees Apply",Charlotte,NC,28208,,888-758-4389,E,,Public,24 hours daily,,,,,2,10,,,ChargePoint Network,http://www.chargepoint.com/,200-9,35.232643,-80.933936,2018-11-19,41847,2018-11-19 10:08:37 UTC,,,,,,,,,J1772 NEMA520,US,,,,Public,,public,,
ELEC,EDISONPARKFAST,160 Livingston St,LOT#93; Mounted to parking booth in Edison ParkFast lot,Brooklyn,NY,11201,,888-758-4389,E,,Public,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.6901703,-73.9878998,2018-11-19,41853,2018-11-19 10:08:37 UTC,,,,,,,,,J1772 NEMA520,US,,,,Public,,public,,
ELEC,EDISONPARKFAST,400 E 110th St,LOT#128; Edison ParkFast lot mounted to booth,Manhattan,NY,10029,,888-758-4389,E,,Public,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.7919655,-73.937355,2018-11-19,41857,2018-11-19 10:08:37 UTC,,,,,,,,,J1772 NEMA520,US,,,,Public,,public,,
ELEC,EDISONPARKFAST,3976 10th Ave,LOT#134,Manhattan,NY,10034,,888-758-4389,E,,Public,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.8680344,-73.9167023,2018-11-19,41858,2018-11-19 10:08:37 UTC,,,,,,,,,J1772 NEMA520,US,,,,Public,,public,,
ELEC,CITY BRADENTON,222 12th St W,OLD MAIN ST 1; Curbside in front of Westminster Courtyard Residences,Bradenton,FL,34205,,888-758-4389,E,,Public,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,27.4977341,-82.573494,2018-11-19,42108,2018-11-19 10:08:37 UTC,,,,,,,,,J1772 NEMA520,US,,,,Public,,public,,
ELEC,CITY CLEARWATER,28 N Garden Ave,"GARDEN AVE 01; Garden Ave. Garage, Lvl 1: immed. on right, Park Fees Apply",Clearwater,FL,33756,,888-758-4389,E,,Public,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,27.96661,-82.7989731,2018-11-19,42112,2018-11-19 10:08:37 UTC,,,,,,,,,J1772 NEMA520,US,,,,Public,,public,,
ELEC,LAKEWOOD RANCH,6220 University Pkwy,VISITOR CTR 01; Visitor Center to left of main entrance on side of building,Lakewood Ranch,FL,34240,,888-758-4389,E,,Public,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,27.387085,-82.4406815,2018-11-19,42114,2018-11-19 10:08:37 UTC,,,,,,,,,J1772 NEMA520,US,,,,Public,,public,,
ELEC,SEACOAST BANK,18251 US Highway 441,"MOUNT DORA 01; Parking spaces to right of main entrance
MOUNT DORA 02; Parking spaces to right of main entrance",Mt Dora,FL,32757,,888-758-4389,E,,Public,24 hours daily,,,,,2,2,,,ChargePoint Network,http://www.chargepoint.com/,200-9,28.82407,-81.65573,2018-11-19,42118,2018-11-19 10:08:37 UTC,,,,,,,,,J1772 NEMA520,US,,,,Public,,public,,
ELEC,CARCHARGING,6050 S Semoran Blvd,"PARK,BARK,&FLY; See Attendant for EV access. Covered Parking near entrance",Orlando,FL,32812,,888-758-4389,E,,Public,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,28.4757442,-81.3106308,2018-11-19,42120,2018-11-19 10:08:37 UTC,,,,,,,,,J1772 NEMA520,US,,,,Public,,public,,
ELEC,Orlando Health - Dr. P Phillips Hospital,9400 Turkey Lake Rd,"Located in the visitor parking lot, 1st floor",Orlando,FL,32819,,407-351-8500,E,,Public,24 hours daily; for guest use only,,,,,1,1,,,,,200-8,28.429987,-81.475116,2018-08-07,42124,2018-08-07 22:32:24 UTC,P,,,2011-11-15,,,,,J1772 NEMA520,US,,,,Public,,public,,
ELEC,HCC,4001 W Tampa Bay Blvd,"SCIENCE BLDG 01; Science Building parking lot, first two spaces next to hdcp.",Tampa,FL,33614,,888-758-4389,E,,Public,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,27.97612,-82.5111084,2018-11-19,42126,2018-11-19 10:08:37 UTC,,,,,,,,,J1772 NEMA520,US,,,,Public,,public,,
ELEC,COUNTRY INN PO,5802 Journey's End Way,"EVSE UNIT 01; North side of Hotel across from pool
EVSE UNIT 02; North side of building across from pool",Port Orange,FL,32127,,888-758-4389,E,,Public,24 hours daily,,,,,2,2,,,ChargePoint Network,http://www.chargepoint.com/,200-9,29.10701,-81.02604,2018-11-19,42133,2018-11-19 10:08:37 UTC,,,,,,,,,J1772 NEMA520,US,,,,Public,,public,,
ELEC,DON CESAR HOTEL,3400 Gulf Blvd,"DON CESAR 01; Self Parking, underneath bridge to hotel, left. Fees Apply
EV CHARGER 01; The Don CeSar Resort. Please see attendants for parking instructions.
EV CHARGER 2; The Don CeSar Resort. Please see attendants for parking instructions.",St Pete Beach,FL,33706,,888-758-4389,E,,Public,24 hours daily,,,,,1,5,,,ChargePoint Network,http://www.chargepoint.com/,200-9,27.709362,-82.737544,2018-11-19,42136,2018-11-19 10:08:37 UTC,,,,,,,,,J1772 NEMA520,US,,,,Public,,public,,
ELEC,AUTO CLUB GROUP,783 S Orlando Ave,WINTER PARK 01; Left of main entrance to AAA building,Winter Park,FL,32789,,888-758-4389,E,,Public,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,28.5909042,-81.3660965,2018-11-19,42140,2018-11-19 10:08:37 UTC,,,,,,,,,J1772 NEMA520,US,,,,Public,,public,,
ELEC,WINTER PARK,Azalea Ln,"TENNIS CTR 1; From Minnesota, right on Azalea, 1st space on left.",Winter Park,FL,32789,,888-758-4389,E,,Public,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,28.5893497,-81.3587723,2018-11-19,42144,2018-11-19 10:08:37 UTC,,,,,,,,,J1772 NEMA520,US,,,,Public,,public,,
ELEC,WINTER PARK,W Hannibal Square,W HANNBIAL SQ 1; 1st space (on corner) when entering lot from New England Ave,Winter Park,FL,32789,,888-758-4389,E,,Public,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,28.5957775,-81.3573685,2018-11-19,42145,2018-11-19 10:08:37 UTC,,,,,,,,,J1772 NEMA520,US,,,,Public,,public,,
ELEC,BALTCO REV AUTH,110 W Susquehanna Ave,"BALTIMORE AVE 1; located on Baltimore avenue ramp of garage
BALTIMORE AVE 2",Towson,MD,21204,,888-758-4389,E,,Public,24 hours daily,,,,,2,2,,,ChargePoint Network,http://www.chargepoint.com/,200-8,39.398893,-76.606503,2018-11-19,42171,2018-11-19 10:08:37 UTC,,,,,,,,,J1772 NEMA520,US,,,,Public,,public,,
ELEC,BALTCO REV AUTH,115 Towsontown Blvd W,LIBRARY 2; Located in Chesapeake Ave garage,Towson,MD,21204,,888-758-4389,E,,Public,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.39814,-76.6035004,2018-11-19,42172,2018-11-19 10:08:37 UTC,,,,,,,,,J1772 NEMA520,US,,,,Public,,public,,
ELEC,BALTCO REV AUTH,108 Ware Ave,"TOLBERT GARAGE1; Located at 108 Ware Ave Tolbert Garage
TOLBERT GARAGE2",Towson,MD,21204,,888-758-4389,E,,Public,24 hours daily,,,,,2,2,,,ChargePoint Network,http://www.chargepoint.com/,200-9,39.403389,-76.605135,2018-11-19,42173,2018-11-19 10:08:37 UTC,,,,,,,,,J1772 NEMA520,US,,,,Public,,public,,
ELEC,BALTCO REV AUTH,100 W Susquehanna Ave,"WASHINGTON AVE1
WASHINGTON AVE2",Towson,MD,21204,,888-758-4389,E,,Public,24 hours daily,,,,,2,2,,,ChargePoint Network,http://www.chargepoint.com/,200-9,39.398907,-76.606074,2018-11-19,42174,2018-11-19 10:08:37 UTC,,,,,,,,,J1772 NEMA520,US,,,,Public,,public,,
ELEC,KISTLER TC-AM,30280 Hudson Dr,"STATION 1; -
STATION 2; -
STATION 3; -",Novi,MI,48377,,888-758-4389,E,,Public,24 hours daily,,,,,3,3,,,ChargePoint Network,http://www.chargepoint.com/,200-9,42.518073,-83.510372,2018-11-19,42185,2018-11-19 10:08:37 UTC,,,,,,,,,J1772 NEMA520,US,,,,Public,,public,,
ELEC,NEMC GREEN,28100 Cabot Dr,HCOC III; West Side of 28100 Cabot Drive Office,Novi,MI,48377,,888-758-4389,E,,Public,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.4990387,-83.4393387,2018-11-19,42186,2018-11-19 10:08:37 UTC,,,,,,,,,J1772 NEMA520,US,,,,Public,,public,,
ELEC,CLARK COUNTY NV,500 S Grand Central Pkwy,"CHARGER 2
CHARGER 3
CHARGER 4
CHARGER 5
CHARGER 6",Las Vegas,NV,89106,,888-758-4389,E,,Public,24 hours daily,,,,,2,5,,,ChargePoint Network,http://www.chargepoint.com/,200-9,36.166093,-115.153129,2018-11-19,42192,2018-11-19 10:08:37 UTC,,,,,,,,,J1772 NEMA520,US,,,,Public,,public,,
ELEC,BEAM CHARGING,375 Hudson St,375 HUDSON PKNG; Mounted to wall directly in front of manager office,Manhattan,NY,10014,,888-758-4389,E,,Public,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.7284126,-74.0073318,2018-11-19,42193,2018-11-19 10:08:37 UTC,,,,,,,,,J1772 NEMA520,US,,,,Public,,public,,
ELEC,PIE AE,2310 Andrew Zilker Rd,"ZILKERPARKPOLO1; Front parking adjacent to handicap parking space
ZILKERPARKPOLO2; Front parking adjacent to handicap parking space",Austin,TX,78746,,888-758-4389,E,,Public,24 hours daily,,,,,2,2,,,ChargePoint Network,http://www.chargepoint.com/,200-9,30.266455,-97.774847,2018-11-19,42207,2018-11-19 10:08:37 UTC,,,,,,,,,J1772 NEMA520,US,,,,Public,,public,,
ELEC,CITYRICHARDSON,300 N Plano Rd,"CITY HALL STAT1; Located at Recreation Center parking lot, E side, S. of Gym
CITY HALL STAT2; Located at Recreation Center parking lot, E. side, S of Gym",Richardson,TX,75081,,888-758-4389,E,,Public,24 hours daily,,,,,2,2,,,ChargePoint Network,http://www.chargepoint.com/,200-9,32.950397,-96.697756,2018-11-19,42216,2018-11-19 10:08:37 UTC,,,,,,,,,J1772 NEMA520,US,,,,Public,,public,,
ELEC,PLAZA CENTER,10900 NE 8th St,"PC STATION #1; East Side of Building
PC STATION #2; East Side of Building",Bellevue,WA,98004,,888-758-4389,E,,Public,24 hours daily,,,,,2,2,,,ChargePoint Network,http://www.chargepoint.com/,200-9,47.617767,-122.194272,2018-11-19,42230,2018-11-19 10:08:37 UTC,,,,,,,,,J1772 NEMA520,US,,,,Public,,public,,
ELEC,SUNSET NORTH,3180 139th Ave SE,"STATION #1
STATION #2; Just inside garage at main enterance on 139th",Bellevue,WA,98005,,888-758-4389,E,,Public,24 hours daily,,,,,2,2,,,ChargePoint Network,http://www.chargepoint.com/,200-9,47.581818,-122.154091,2018-11-19,42231,2018-11-19 10:08:37 UTC,,,,,,,,,J1772 NEMA520,US,,,,Public,,public,,
ELEC,CITY OF EDMONDS,552 Main St.,MAIN ST STATION; Corner of 6th and Main,Edmonds,WA,98020,,888-758-4389,E,,Public,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.8104553,-122.3751526,2018-11-19,42232,2018-11-19 10:08:37 UTC,,,,,,,,,J1772 NEMA520,US,,,,Public,,public,,
ELEC,ELLENSBURG,207 N Main St,CHARGER #3,Ellensburg,WA,98926,,888-758-4389,E,,Public,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,46.9939804,-120.5491791,2018-11-19,42233,2018-11-19 10:08:37 UTC,,,,,,,,,J1772 NEMA520,US,,,,Public,,public,,
ELEC,BESTWESTERNPLUS,2959 Speno Dr,"VILLADELLAGO2
VILLADELLAGO3
VILLADELLAGO4; -
VILLADELLAGO5
VILLADELLAGO6
VILLADELLAGOINN",Patterson,CA,95363,,888-758-4389,E,,Public,24 hours daily,,,,,6,6,,,ChargePoint Network,http://www.chargepoint.com/,200-9,37.466692,-121.174905,2018-11-19,42267,2018-11-19 10:08:37 UTC,,,,,,,,,J1772 NEMA520,US,,,,Public,,public,,
ELEC,City of Bradenton - City Hall,1005 Barcarrota Blvd,"North side of building, intersection of Old Main & Barcarrota",Bradenton,FL,34205,,941-932-9400,E,,Public,24 hours daily,,,,,1,1,,,,,200-8,27.499194,-82.571473,2018-08-07,42286,2018-08-07 22:32:24 UTC,P,,,2011-11-15,,,,,J1772 NEMA520,US,,,,Public,,public,,
ELEC,MANATEE HSPITAL,206 2nd Street E,"EVSE UNIT 01; Parking Garage, Level 1, right side, near walkway to lobby
EVSE UNIT 02; Parking Garage, Level 1, right side, near walkway to lobby",Bradenton,FL,34208,,888-758-4389,E,,Public,24 hours daily,,,,,2,2,,,ChargePoint Network,http://www.chargepoint.com/,200-8,27.497209,-82.561441,2018-11-19,42288,2018-11-19 10:08:37 UTC,,,,,,,,,J1772 NEMA520,US,,,,Public,,public,,
ELEC,BWP EV CHARGE,301 E Olive Ave,301 E OLIVE AVE,Burbank,CA,91502,,888-758-4389,E,,Public,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.182621,-118.307663,2018-11-19,42318,2018-11-19 10:08:37 UTC,,,,,,,,,J1772 NEMA520,US,,,,Public,,public,,
ELEC,BWP EV CHARGE,240 E Orange Grove Ave,"240 EAST O.G.#1
240 EAST O.G.#2",Burbank,CA,91502,,888-758-4389,E,,Public,24 hours daily,,,,,2,2,,,ChargePoint Network,http://www.chargepoint.com/,200-8,34.1821,-118.308962,2018-11-19,42319,2018-11-19 10:08:37 UTC,,,,,,,,,J1772 NEMA520,US,,,,Public,,public,,
ELEC,BWP EV CHARGE,133 E Orange Grove Ave,"133 EAST O.G.#1; -
133 EAST O.G.#2; -",Burbank,CA,91502,,888-758-4389,E,,Public,24 hours daily,,,,,2,2,,,ChargePoint Network,http://www.chargepoint.com/,200-8,34.180745,-118.310993,2018-11-19,42320,2018-11-19 10:08:37 UTC,,,,,,,,,J1772 NEMA520,US,,,,Public,,public,,
ELEC,BWP EV CHARGE,120 E Orange Grove Ave,"120 EAST O.G.#1; -
120 EAST O.G.#2; -",Burbank,CA,91502,,888-758-4389,E,,Public,24 hours daily,,,,,2,2,,,ChargePoint Network,http://www.chargepoint.com/,200-9,34.180832,-118.31012,2018-11-19,42321,2018-11-19 10:08:37 UTC,,,,,,,,,J1772 NEMA520,US,,,,Public,,public,,
ELEC,BWP EV CHARGE,327 N Pass Ave,"327 N PASS AVE
327 N PASS AVE2",Burbank,CA,91505,,888-758-4389,E,,Public,24 hours daily,,,,,2,2,,,ChargePoint Network,http://www.chargepoint.com/,200-8,34.15556,-118.345977,2018-11-19,42322,2018-11-19 10:08:37 UTC,,,,,,,,,J1772 NEMA520,US,,,,Public,,public,,
ELEC,PLEASANTONEVSTN,603 Main St,MUSEUM,Pleasanton,CA,94566,,888-758-4389,E,,Public,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.6617928,-121.8758926,2018-11-19,42373,2018-11-19 10:08:37 UTC,,,,,,,,,J1772 NEMA520,US,,,,Public,,public,,
ELEC,Kwik Star #490,7500 Nordic Dr,Intersection of Nordic Dr and W Ridgeway Ave,Cedar Falls,IA,50613,,319-277-1025,E,,Public,24 hours daily,,,,,1,,,,,,200-9,42.470441,-92.447165,2017-04-06,42385,2018-08-28 14:55:16 UTC,P,,,2011-11-15,,,,,NEMA520,US,,,,Public,,public,,
ELEC,Kwik Star #468,605 Gilbert St,,Charles City,IA,50616,,641-228-2340,E,,Public,24 hours daily,,,,,1,,,,,,200-9,43.064697,-92.679504,2017-04-06,42386,2018-03-06 00:59:00 UTC,P,,,2011-11-15,,,,,NEMA520,US,,,,Public,,public,,
ELEC,Kwik Star #495,2685 Dodge St,Off of U.S. 20,Dubuque,IA,52003,,563-583-5159,E,,Public,24 hours daily,,,,,1,,,,,,200-9,42.491964,-90.702489,2017-04-06,42387,2018-11-12 21:17:06 UTC,P,,,2011-11-15,,,,,NEMA520,US,,,,Public,,public,,
ELEC,Kwik Trip #622,16 2nd Ave NW,Off of County Hwy 5,Byron,MN,55920,,507-775-6700,E,,Public,24 hours daily,,,,,1,,,,,,200-9,44.029434,-92.647766,2017-09-06,42388,2018-11-12 21:53:43 UTC,P,,,2011-11-15,,,,,NEMA520,US,,,,Public,,public,,
ELEC,Kwik Trip #497,42165 County Rd 12,,Dakota,MN,55925,,507-643-6200,E,,Public,24 hours daily,,,,,1,,,,,,200-9,43.923929,-91.438722,2017-06-02,42389,2018-11-12 21:41:54 UTC,P,,,2011-11-15,,,,,NEMA520,US,,,,Public,,public,,
ELEC,Kwik Trip #316,10 Denver Ave SE,"Denver Avenue and Route 15, across from Applebee's",Hutchinson,MN,55350,,320-587-6010,E,,Public,24 hours daily,,,,,1,,,,,,GPS,44.871014,-94.37622,2017-06-02,42390,2018-11-12 21:24:15 UTC,P,,,2011-11-15,,,,,NEMA520,US,,,,Public,,public,,
ELEC,Kwik Trip #844,994 W Lyon Ave,Off of Short St and U.S. 63,Lake City,MN,55041,,651-345-3011,E,,Public,24 hours daily,,,,,1,,,,,,200-9,44.443257,-92.27515,2017-06-02,42391,2018-11-12 22:01:56 UTC,P,,,2011-11-15,,,,,NEMA520,US,,,,Public,,public,,
ELEC,Kwik Trip #806,320 Mineral Springs Rd,Intersection of Mineral Spring Rd and Cherry St,Owatonna,MN,55060,,507-455-1541,E,,Public,24 hours daily,,,,,1,,,,,,200-8,44.090303,-93.218557,2017-06-02,42392,2018-03-06 01:23:11 UTC,P,,,2012-04-15,,,,,NEMA520,US,,,,Public,,public,,
ELEC,Kwik Trip #681,4400 O'Day Ave NE,Off of MN 241,St. Michael,MN,55376,,763-497-2447,E,,Public,24 hours daily,,,,,1,,,,,,GPS,45.217806,-93.598222,2017-06-02,42393,2018-11-12 21:54:13 UTC,P,,,2011-11-15,,,,,NEMA520,US,,,,Public,,public,,
ELEC,City Municipal Deck,112 S McDowell St,P3 Level of Parking Deck,Raleigh,NC,27601,,919-996-3030,E,,Public,24 hours daily; pay lot,,,,,1,2,,,,,200-8,35.779082,-78.641779,2017-11-02,42396,2018-03-06 01:25:01 UTC,LG,,,2011-11-14,,,,,J1772 NEMA520,US,,,,Public,,public,,
ELEC,City of Raleigh - Walnut Creek Wetland Center,950 Peterson St,,Raleigh,NC,27610,,919-996-3030,E,,Public,24 hours daily,,,,,1,2,,,,,200-9,35.760404,-78.625005,2017-11-02,42398,2018-03-06 01:05:53 UTC,LG,,,2011-11-14,,,,,J1772 NEMA520,US,,,,Public,,public,,
ELEC,City of Raleigh - Optimist Park and Community Center,5910 Whittier Dr,,Raleigh,NC,27609,,919-996-3030,E,,Public,24 hours daily,,,,,1,2,,,,,200-8,35.862603,-78.643641,2017-11-02,42399,2018-03-06 01:24:14 UTC,LG,,,2011-11-14,,,,,J1772 NEMA520,US,,,,Public,,public,,
ELEC,City of Raleigh - Jaycee Park and Community Center,2401 Wade Ave,,Raleigh,NC,27607,,919-996-3030,E,,Public,24 hours daily,,,,,1,2,,,,,200-8,35.800443,-78.663445,2017-11-02,42400,2018-03-06 01:32:20 UTC,LG,,,2011-11-14,,,,,J1772 NEMA520,US,,,,Public,,public,,
ELEC,City of Raleigh - Transit Center,808 Bus Way,,Raleigh,NC,27610,,919-996-3030,E,,Public,24 hours daily,,,,,1,1,,,,,GPS,35.767483,-78.563464,2017-11-02,42403,2018-02-06 21:00:03 UTC,LG,,,2011-11-14,,,,,J1772 NEMA520,US,,,,Public,,public,,
ELEC,Kwik Trip #430,871 Hansen Rd,,Ashwaubenon,WI,54304,,920-429-1150,E,,Public,24 hours daily,,,,,1,,,,,,200-9,44.475101,-88.07411,2018-11-08,42405,2018-11-08 16:06:54 UTC,P,,,2011-11-15,,,,,NEMA520,US,,,,Public,,public,,
ELEC,Kwik Trip #633,2715 Golf Rd,Intersection of Golf Rd and London Rd,Eau Claire,WI,54701,,715-839-7030,E,,Public,24 hours daily,A Cash Checks D M V,,,,1,,,,,,200-9,44.770755,-91.462562,2017-12-05,42406,2018-03-06 01:43:55 UTC,P,,,2011-11-15,,,,,NEMA520,US,,,,Public,,public,,
ELEC,Kwik Trip #485,6 W Hidden Trail,"Pump 17 and 18, on Hwy 67/12, right in front of Hampton Inn, to right of McDonald's",Elkhorn,WI,53121,,262-723-7179,E,,Public,24 hours daily,,,,,1,,,,,,GPS,42.694575,-88.54249,2018-11-08,42407,2018-11-08 16:06:54 UTC,P,,,2011-11-15,,,,,NEMA520,US,,,,Public,,public,,
ELEC,Kwik Trip #367,701 W State St,,Fox Lake,WI,53933,,920-928-2070,E,,Public,24 hours daily,,,,,1,,,,,,200-9,43.567014,-88.916183,2018-11-08,42408,2018-11-08 16:06:54 UTC,P,,,2011-11-15,,,,,NEMA520,US,,,,Public,,public,,
ELEC,Kwik Trip #827,935 Lombardi Ave,Intersection of Lombardi Ave and Reggie White Way,Green Bay,WI,54304,,920-499-1632,E,,Public,24 hours daily,A Cash Checks D V,,,,1,,,,,,200-9,44.49794,-88.047556,2017-12-05,42409,2018-03-06 01:48:34 UTC,P,,,2011-11-15,,,,,NEMA520,US,,,,Public,,public,,
ELEC,Kwik Trip #761,506 Cass St,,La Crosse,WI,54601,,608-782-6474,E,,Public,24 hours daily,A Cash Checks D M V,,,,1,,,,,,200-9,43.808392,-91.249744,2017-12-05,42411,2018-08-28 15:05:04 UTC,P,,,2011-11-15,,,,,NEMA520,US,,,,Public,,public,,
ELEC,Kwik Trip #434,903 S Green Bay Rd,,Neenah,WI,54956,,920-729-0918,E,,Public,24 hours daily,,,,,1,,,,,,200-9,44.175548,-88.486274,2017-12-05,42412,2018-03-06 01:48:35 UTC,P,,,2011-11-15,,,,,NEMA520,US,,,,Public,,public,,
ELEC,Kwik Trip #422,9535 S 13th St,,Oak Creek,WI,53154,,414-762-2370,E,,Public,24 hours daily,,,,,1,,,,,,200-9,42.87166,-87.933821,2017-12-05,42413,2018-08-28 15:01:55 UTC,P,,,2011-11-15,,,,,NEMA520,US,,,,Public,,public,,
ELEC,Kwik Trip #741,215 W 20 Ave,Intersection of W 20 Ave and Oregon St,Oshkosh,WI,54902,,920-236-4090,E,,Public,24 hours daily,A Cash Checks D M V,,,,1,,,,,,200-9,43.995124,-88.54311,2017-12-05,42414,2018-03-06 01:48:57 UTC,P,,,2011-11-15,,,,,NEMA520,US,,,,Public,,public,,
ELEC,Kwik Trip #338,1900 Post Rd,,Plover,WI,54467,,715-341-2185,E,,Public,24 hours daily,,,,,1,,,,,,200-9,44.469299,-89.545776,2018-11-08,42415,2018-11-08 16:06:54 UTC,P,,,2011-11-15,,,,,NEMA520,US,,,,Public,,public,,
ELEC,Kwik Trip #653,1223 E Wisconsin St,Off of Ontario St,Portage,WI,53901,,608-742-5226,E,,Public,24 hours daily,A Cash Checks D M V,,,,1,,,,,,200-9,43.534255,-89.443353,2017-12-05,42416,2018-03-06 01:49:08 UTC,P,,,2011-11-15,,,,,NEMA520,US,,,,Public,,public,,
ELEC,Kwik Trip #453,1238 N Main St,,River Falls,WI,54022,,715-425-1386,E,,Public,24 hours daily,,,,,1,,,,,,200-9,44.872692,-92.620617,2018-11-08,42417,2018-11-08 16:06:54 UTC,P,,,2011-11-15,,,,,NEMA520,US,,,,Public,,public,,
ELEC,Kwik Trip #897,2033 North Ave,,Sheboygan,WI,53083,,920-458-6468,E,,Public,24 hours daily,,,,,1,,,,,,200-9,43.773321,-87.733952,2017-12-05,42418,2018-03-06 01:00:36 UTC,P,,,2011-11-15,,,,,NEMA520,US,,,,Public,,public,,
ELEC,Kwik Trip #436,924 Fleetfoot Dr,,Waukesha,WI,53186,,262-446-3313,E,,Public,24 hours daily,,,,,1,,,,,,200-9,42.994746,-88.201575,2017-12-05,42420,2018-03-06 01:48:35 UTC,P,,,2011-11-15,,,,,NEMA520,US,,,,Public,,public,,
ELEC,Kwik Trip #832,208 E Main,Intersection of E Main St and S Madison St,Waunakee,WI,53597,,608-849-5008,E,,Public,24 hours daily,A Cash Checks D M V,,,,1,,,,,,200-9,43.191654,-89.452404,2017-12-05,42421,2018-03-06 01:48:35 UTC,P,,,2011-11-15,,,,,NEMA520,US,,,,Public,,public,,
ELEC,Kwik Trip #845,935 E Main St,Intersection of E Division St and E Main,Wautoma,WI,54982,,920-787-1630,E,,Public,24 hours daily,,,,,1,,,,,,GPS,44.073397,-89.283061,2018-11-08,42422,2018-11-08 16:06:54 UTC,P,,,2011-11-15,,,,,NEMA520,US,,,,Public,,public,,
ELEC,City of Boulder - South Boulder Recreation Center,1360 Gillaspie Dr,,Boulder,CO,80305,,303-441-3448,E,,Public,Center business hours,,,,,2,2,,,,,200-8,39.975028,-105.249446,2018-01-04,42430,2018-03-06 01:52:33 UTC,LG,,,2011-08-15,,,,,J1772 NEMA520,US,,,,Public,,public,,
ELEC,City of Boulder - North Boulder Recreation Center,3170 Broadway,,Boulder,CO,80304,,303-413-7260,E,,Public,Center business hours,,,,,1,1,,,,,200-9,40.032369,-105.280479,2018-01-04,42431,2018-03-06 01:51:46 UTC,LG,,,2012-12-31,,,,,J1772 NEMA520,US,,,,Public,,public,,
